date,channel,platform,creativeid,adlength,headlinepurpose,backgroundcolor_luminance,headlinelength,subheadlinelength,ctalength,spend,impressions,clicks,revenue
2025-02-01,paid_social,snapchat,CMDSRES-CID0067,Static,Acquisition,Light,21,179,3,4031.347619,82555.46667,212.8666667,0
2025-02-01,paid_social,snapchat,CMDSRES-CID0067,Static,Acquisition,Light,24,3,3,4031.347619,82555.46667,212.8666667,0
2025-02-01,paid_social,snapchat,CMDSRES-CID0068,Static,Acquisition,Light,21,179,3,4143.319048,85221.4,219.3,0
2025-02-01,paid_social,snapchat,CMDSRES-CID0068,Static,Acquisition,Light,24,3,3,4143.319048,85221.4,219.3,0
2025-02-01,paid_social,snapchat,CMDSSHE-CID10,Static,Product Detail,Light,12,28,3,2063.196429,43205.75,148.7,813.3887977
2025-02-01,paid_social,snapchat,CMDSSHE-CID12,Static,Product Detail,Light,21,13,3,4536.582143,123225.6,332.675,1764.362413
2025-02-01,paid_social,snapchat,CMDSSHE-CID14,Static,Product Detail,Light,16,21,3,550.6651163,10081.82326,37.05116279,298.2901618
2025-02-01,paid_social,snapchat,CMDSSHE-CID15,Static,Product Detail,Light,21,31,3,718.3727273,12859.25455,37.03636364,323.9438905
2025-02-01,paid_social,snapchat,CMDSSHE-CID18,Static,Product Detail,Light,11,22,3,18991.69167,652900.7333,1862.7,3258.789036
2025-02-01,paid_social,snapchat,CMDSSHE-CID3,Static,Product Detail,Light,17,22,3,2676.989091,59207.32364,249.0218182,2457.844179
2025-02-01,paid_social,snapchat,CMDSSHE-CID5,Static,Product Detail,Light,16,13,3,8982.078571,207116.9,714.2,7665.496547
2025-02-01,paid_social,snapchat,CMDSSHE-CID8,Static,Product Detail,Light,13,24,3,513.1727273,8720.6,24.43636364,138.6729756
2025-02-01,paid_social,snapchat,CMDSTEC-CID7,Static,Product Detail,Light,16,27,3,1730.571429,22073.6,52.95,300.8456591
2025-02-01,paid_social,tiktok,CMDSPMM-CID7,12s,Product Detail,Light,45,45,3,3198.607143,74689.2,204.6,132.2372531
2025-02-01,paid_social,tiktok,CMDSSHE-CID1,12s,Product Detail,Light,38,38,3,628.9694118,12730.18353,27.40705882,0
2025-02-01,paid_social,tiktok,CMDSSHE-CID2,12s,Product Detail,Light,38,38,3,973.1666667,20141.29744,44.17179487,0
2025-02-01,paid_social,tiktok,CMDSSHE-CID3,12s,Product Detail,Medium,38,38,3,944.2641026,20967.65641,41.38974359,0
2025-02-01,paid_social,tiktok,CMDSTEC-CID1,12s,Product Detail,Light,34,34,3,1931.962712,37834.12203,92.47118644,223.5416213
2025-02-01,paid_social,tiktok,CMDSTEC-CID2,12s,Product Detail,Light,38,38,3,1794.438938,40086.58407,85.77168142,393.6706004
2025-02-01,paid_social,tiktok,CMDSTEC-CID3,12s,Product Detail,Medium,41,41,3,1809.736471,40930.43294,85.89411765,103.9415706
2025-02-01,paid_social,tiktok,CMDSTEC-CID4,12s,Product Detail,Light,39,39,3,939.5578947,19493.34211,50.27105263,0
2025-02-01,paid_social,tiktok,CMDSTEC-CID5,12s,Product Detail,Light,38,38,3,962.6776119,20992.81194,44.6119403,81.10816766
2025-03-01,display,dv360,CMDSABH-CID0001,Static,Campaign Slogan,Light,19,27,9,98.83333333,8386.466667,1.244444444,0
2025-03-01,display,dv360,CMDSABH-CID0002,Static,Campaign Slogan,Light,22,24,9,134.9565217,7904.095652,1.917391304,0
2025-03-01,display,dv360,CMDSABH-CID0003,15s,Campaign Slogan,Light,29,55,3,275.6178571,14302.7,4,0
2025-03-01,display,dv360,CMDSABH-CID0003,Static,Campaign Slogan,Light,22,19,9,275.6178571,14302.7,4,0
2025-03-01,display,dv360,CMDSABH-CID0004,Static,Campaign Slogan,Light,27,24,9,242.9018868,14632.85283,3.275471698,0
2025-03-01,display,dv360,CMDSADY-CID0001,10s,Campaign Slogan,Dark,5,42,3,89.84761905,5721.133333,0.966666667,0
2025-03-01,display,dv360,CMDSADY-CID0001,Static,Campaign Slogan,Dark,5,42,9,89.84761905,5721.133333,0.966666667,0
2025-03-01,display,dv360,CMDSADY-CID0002,10s,Campaign Slogan,Dark,5,41,3,153.2777778,8038.955556,1.594444444,0
2025-03-01,display,dv360,CMDSADY-CID0002,Static,Campaign Slogan,Dark,5,41,9,153.2777778,8038.955556,1.594444444,0
2025-03-01,display,dv360,CMDSADY-CID0003,10s,Campaign Slogan,Dark,5,37,3,141.06,6083.84,0.98,0
2025-03-01,display,dv360,CMDSADY-CID0003,Static,Campaign Slogan,Dark,5,37,9,141.06,6083.84,0.98,0
2025-03-01,display,dv360,CMDSADY-CID0004,Static,Campaign Slogan,Dark,5,41,9,112.6820513,7612.912821,0.753846154,0
2025-03-01,display,dv360,CMDSAMM-CID0031,Static,Campaign Slogan,Light,19,14,9,683.0743017,26967.33184,5.948044693,77.66999332
2025-03-01,display,dv360,CMDSAMM-CID0032,Static,Campaign Slogan,Light,19,14,9,297.3717842,13390.20415,3.758506224,15.16250836
2025-03-01,display,dv360,CMDSAMM-CID0033,Static,Campaign Slogan,Light,19,21,9,446.9807074,16864.91318,3.722829582,65.00598349
2025-03-01,display,dv360,CMDSAMM-CID0034,Static,Campaign Slogan,Light,19,15,9,296.532948,11837.41272,3.002312139,22.19993281
2025-03-01,display,dv360,CMDSAMM-CID0035,Static,Campaign Slogan,Light,19,37,9,732.428169,25607.47887,6.255633803,129.0233205
2025-03-01,display,dv360,CMDSAMM-CID0036,Static,Campaign Slogan,Light,19,22,9,1421.621132,50186.20679,11.79698113,26.86155678
2025-03-01,display,dv360,CMDSAMM-CID0037,Static,Campaign Slogan,Medium,19,24,9,217.8421053,9262.080702,2.136842105,0
2025-03-01,display,dv360,CMDSAMM-CID0038,Static,Campaign Slogan,Dark,19,23,9,645.6530726,20913.54413,8.548603352,128.527488
2025-03-01,display,dv360,CMDSAMM-CID0039,Static,Campaign Slogan,Dark,19,24,9,521.8365079,19797.82222,4.088888889,205.3638042
2025-03-01,display,dv360,CMDSAMM-CID0040,Static,Campaign Slogan,Dark,19,20,9,481.3569444,21301.19444,4.851388889,75.01270784
2025-03-01,display,dv360,CMDSBTS-CID1,Static,Campaign Slogan,Light,21,16,9,372.9461847,16393.68514,3.677108434,24.80651294
2025-03-01,display,dv360,CMDSBTS-CID2,Static,Campaign Slogan,Light,21,25,9,631.0089202,23917.19249,6.776525822,23.8566203
2025-03-01,display,dv360,CMDSBTS-CID3,Static,Campaign Slogan,Light,21,17,9,720.102521,26265.67059,6.823529412,0
2025-03-01,display,dv360,CMDSBTS-CID4,Static,Campaign Slogan,Light,21,17,9,660.0314894,23969.07234,5.772765957,24.88311919
2025-03-01,display,dv360,CMDSBTS-CID5,Static,Campaign Slogan,Light,21,17,9,221.447619,10261.24444,2.466666667,33.99238393
2025-03-01,display,dv360,CMDSBTS-CID6,Static,Campaign Slogan,Light,21,17,9,1288.938653,46727.7197,20.81147132,415.3906189
2025-03-01,display,dv360,CMDSBTS-CID7,Static,Campaign Slogan,Light,21,13,9,544.7923077,22521.89333,8.529230769,118.1607281
2025-03-01,display,dv360,CMDSBTS-CID8,Static,Campaign Slogan,Light,21,9,9,250.5840336,9577.964706,3.229411765,47.02712135
2025-03-01,display,dv360,CMDSBTS-CID9,Static,Campaign Slogan,Light,21,28,9,397.9936759,16413.57787,5.904347826,79.6344913
2025-03-01,display,dv360,CMDSGRY-CID0001,Static,Product Name,Medium,9,30,9,288.7505618,17571.0382,4.341573034,0
2025-03-01,display,dv360,CMDSGRY-CID0002,Static,Product Name,Light,9,31,9,169.175,10118.5,2.40625,0
2025-03-01,display,dv360,CMDSGRY-CID0003,Static,Product Name,Medium,9,46,9,182.5428571,10137.82222,1.888888889,0
2025-03-01,display,dv360,CMDSGRY-CID0004,Static,Product Name,Light,9,32,9,139.1952941,8438.837647,1.416470588,0
2025-03-01,display,dv360,CMDSKOL-CID0001,Static,Product Detail,Light,12,24,9,239.4581818,8855.229091,2.52,0
2025-03-01,display,dv360,CMDSKOL-CID0002,Static,Product Detail,Dark,12,26,9,231.6339623,8769.996226,2.047169811,0
2025-03-01,display,dv360,CMDSKOL-CID0003,Static,Product Detail,Dark,16,17,9,181.5380952,6684.066667,2,0
2025-03-01,display,dv360,CMDSKOL-CID0004,Static,Product Detail,Dark,17,19,9,275.1445783,9635.407229,2.901204819,22.7467893
2025-03-01,display,dv360,CMDSKOL-CID0005,Static,Product Detail,Light,20,14,9,176.2875,6259.866667,1.779166667,0
2025-03-01,display,dv360,CMDSKOL-CID0006,Static,Product Detail,Light,16,25,9,247.1774194,8054.56129,3.048387097,0
2025-03-01,display,dv360,CMDSKOL-CID0007,Static,Product Detail,Light,20,18,9,136.9361702,5418.417021,1.191489362,0
2025-03-01,display,dv360,CMDSKOL-CID0009,Static,Product Detail,Medium,13,21,9,197.7166667,11231.26667,1.866666667,0
2025-03-01,display,dv360,CMDSKOL-CID0010,Static,Product Detail,Medium,17,12,9,98.04,6403.04,2.1,0
2025-03-01,display,dv360,CMDSKOL-CID0012,Static,Product Detail,Medium,17,12,9,99.54,6471.36,1.68,0
2025-03-01,display,dv360,CMDSKOL-CID0013,Static,Product Detail,Dark,16,21,9,98.44,6426.56,2.52,0
2025-03-01,display,dv360,CMDSKOL-CID0014,Static,Product Detail,Dark,16,11,9,196.2666667,11221.7,2.216666667,0
2025-03-01,display,dv360,CMDSKOL-CID0016,Static,Product Detail,Light,16,13,9,155.5169231,8015.624615,1.895384615,0
2025-03-01,display,dv360,CMDSKOL-CID0017,Static,Product Detail,Dark,16,13,9,130.9568627,7198.141176,1.345098039,0
2025-03-01,display,dv360,CMDSKOL-CID0018,Static,Product Detail,Medium,16,19,9,251.8192771,14282.49639,3.272289157,0
2025-03-01,display,dv360,CMDSMKS-CID2,Static,Product Detail,Light,17,20,9,192.0632911,6000.683544,0.939240506,0
2025-03-01,display,dv360,CMDSMKS-CID3,Static,Product Detail,Light,16,27,9,372.5837838,14723.70541,2.733783784,9.81334872
2025-03-01,display,dv360,CMDSMKS-CID4,Static,Product Detail,Medium,15,23,9,535.2330935,17521.03022,3.535251799,8.218710133
2025-03-01,display,dv360,CMDSMKS-CID5,Static,Product Detail,Light,18,19,9,440.7380597,18582.81194,3.41641791,0
2025-03-01,display,dv360,CMDSMKS-CID7,Static,Product Detail,Medium,19,21,9,403.0149254,14319.01194,4.074626866,413.4526278
2025-03-01,display,dv360,CMDSMKS-CID8,Static,Product Detail,Light,16,21,9,530.2937759,23367.19668,4.79253112,0
2025-03-01,display,dv360,CMDSPMM-CID1,Static,Product Detail,Light,15,19,5,476.5741176,15065.89412,3.574117647,0
2025-03-01,display,dv360,CMDSPMM-CID10,Static,Product Detail,Light,20,20,5,605.666791,23818.36716,4.933955224,20.93083484
2025-03-01,display,dv360,CMDSPMM-CID11,Static,Product Detail,Light,16,14,5,605.5057778,17348.61333,4.560888889,0
2025-03-01,display,dv360,CMDSPMM-CID4,Static,Product Detail,Light,19,29,5,320.5666667,10029.55484,2.468817204,0
2025-03-01,display,dv360,CMDSPMM-CID5,Static,Product Detail,Light,17,23,5,472.2200873,16652.99389,3.833187773,0
2025-03-01,display,dv360,CMDSPMM-CID6,Static,Product Detail,Medium,18,22,5,648.0326019,17951.31787,5.815047022,209.7094792
2025-03-01,display,dv360,CMDSPMM-CID7,Static,Product Detail,Light,13,24,5,673.7485255,27166.1555,5.622520107,7.924399544
2025-03-01,display,dv360,CMDSPMM-CID8,Static,Product Detail,Light,16,27,5,587.7818182,18220.78017,4.47768595,0
2025-03-01,display,dv360,CMDSPMM-CID9,Static,Product Detail,Light,20,20,5,878.4270833,27088.54653,6.297569444,68.2934991
2025-03-01,display,dv360,CMDSSTR-CID1,Static,Product Detail,Medium,16,20,9,279.5617391,9965.857391,3.713043478,107.7343177
2025-03-01,display,dv360,CMDSSTR-CID10,Static,Product Detail,Light,12,28,9,296.1073171,12897.81463,3.014634146,12.13236941
2025-03-01,display,dv360,CMDSSTR-CID12,Static,Product Detail,Light,21,13,9,434.516129,15179.79355,3.603870968,0
2025-03-01,display,dv360,CMDSSTR-CID14,Static,Product Detail,Light,16,21,9,243.6230769,9545.119231,2.328846154,0
2025-03-01,display,dv360,CMDSSTR-CID15,Static,Product Detail,Light,21,31,9,112.04,5070.016,0.784,0
2025-03-01,display,dv360,CMDSSTR-CID17,Static,Product Detail,Light,13,16,9,286.6277778,11346.88333,2.897222222,0
2025-03-01,display,dv360,CMDSSTR-CID18,Static,Product Detail,Light,11,22,9,442.6546448,17929.10383,4.605464481,0
2025-03-01,display,dv360,CMDSSTR-CID2,Static,Product Detail,Light,12,13,9,726.7792857,26442.28,7.46,21.04905269
2025-03-01,display,dv360,CMDSSTR-CID3,Static,Product Detail,Light,17,22,9,375.2974359,14613.55897,3.858974359,0
2025-03-01,display,dv360,CMDSSTR-CID4,Static,Product Detail,Light,17,17,9,96,4106.9,1.691666667,0
2025-03-01,display,dv360,CMDSSTR-CID5,Static,Product Detail,Light,16,13,9,379.8512315,14887.15862,4.213793103,0
2025-03-01,display,dv360,CMDSSTR-CID6,Static,Product Detail,Light,19,28,9,311.5178808,11090.74437,3.662251656,73.81345237
2025-03-01,display,dv360,CMDSSTR-CID7,Static,Product Detail,Medium,15,23,9,555.3783784,21428.94865,4.067567568,0
2025-03-01,display,dv360,CMDSSTR-CID8,Static,Product Detail,Light,13,24,9,256.5851852,11293.50617,2.195061728,0
2025-03-01,display,dv360,CMDSSTR-CID9,Static,Product Detail,Light,19,18,9,170.4175439,9309.508772,1.4,0
2025-03-01,display,dv360,CMDSTEC-CID3,Static,Product Detail,Light,22,19,5,989.6866412,26914.00076,5.770992366,18.3113373
2025-03-01,display,dv360,CMDSTEC-CID4,Static,Product Detail,Light,15,25,5,593.8856448,20798.14112,4.172749392,26.57121149
2025-03-01,display,dv360,CMDSTEC-CID6,Static,Product Detail,Light,18,28,5,328.9614035,11380.52632,3.487719298,0
2025-03-01,display,dv360,CMDSTEC-CID7,Static,Product Detail,Light,16,27,5,484.5209486,15727.14625,2.750197628,18.63931183
2025-03-01,display,dv360,CMDSTEC-CID8,Static,Product Detail,Light,14,15,5,376.7425287,13254.62069,2.63908046,0
2025-03-01,display,dv360,CMDSWIL-CID0001,Static,Product Detail,Dark,9,16,9,221.3470588,7380.717647,1.358823529,0
2025-03-01,display,dv360,CMDSWIL-CID0002,Static,Product Detail,Dark,15,17,9,324.9733333,11938.71467,3.285333333,0
2025-03-01,display,dv360,CMDSWIL-CID0003,Static,Product Detail,Dark,13,17,9,113.8461538,4471.384615,0.807692308,0
2025-03-01,display,dv360,CMDSWIL-CID0004,Static,Product Detail,Dark,14,25,9,140.8208333,5218.733333,1.4,0
2025-03-01,display,dv360,CMDSWIL-CID0005,Static,Product Detail,Dark,16,16,9,167.6039216,6430.227451,1.976470588,0
2025-03-01,display,dv360,CMDSWIL-CID0006,Static,Product Detail,Dark,14,16,9,125.3357143,4657.2,0.9,0
2025-03-01,display,dv360,CMDSWIL-CID0010,Static,Product Detail,Light,19,19,9,98.32,6396.6,1.82,0
2025-03-01,display,dv360,CMDSWIL-CID0011,Static,Product Detail,Light,21,25,9,98.32,6447.84,1.12,0
2025-03-01,display,dv360,CMDSWIL-CID0012,Static,Product Detail,Light,13,27,9,195.8833333,11157.06667,2.333333333,0
2025-03-01,display,google_ads,CMDSABH-CID0001,Static,Campaign Slogan,Light,19,27,9,855.9894536,22621.04444,53.16111111,0
2025-03-01,display,google_ads,CMDSABH-CID0002,Static,Campaign Slogan,Light,22,24,9,2068.169275,25435.6,162.125,0
2025-03-01,display,google_ads,CMDSABH-CID0003,15s,Campaign Slogan,Light,29,55,3,724.7854824,15856.6,54.4,0
2025-03-01,display,google_ads,CMDSABH-CID0003,Static,Campaign Slogan,Light,22,19,9,724.7854824,15856.6,54.4,0
2025-03-01,display,google_ads,CMDSABH-CID0004,Static,Campaign Slogan,Light,27,24,9,3921.236158,64508.52211,233.4463158,0
2025-03-01,display,google_ads,CMDSADY-CID0001,10s,Campaign Slogan,Dark,5,42,3,8148.447587,769558.0421,1730.562105,0
2025-03-01,display,google_ads,CMDSADY-CID0001,Static,Campaign Slogan,Dark,5,42,9,8148.447587,769558.0421,1730.562105,0
2025-03-01,display,google_ads,CMDSADY-CID0002,10s,Campaign Slogan,Dark,5,41,3,3060.593593,101229.4839,440.7741935,0
2025-03-01,display,google_ads,CMDSADY-CID0002,Static,Campaign Slogan,Dark,5,41,9,3060.593593,101229.4839,440.7741935,0
2025-03-01,display,google_ads,CMDSADY-CID0003,10s,Campaign Slogan,Dark,5,37,3,2272.921643,45560.98909,180.9563636,0
2025-03-01,display,google_ads,CMDSADY-CID0003,Static,Campaign Slogan,Dark,5,37,9,2272.921643,45560.98909,180.9563636,0
2025-03-01,display,google_ads,CMDSADY-CID0004,Static,Campaign Slogan,Dark,5,41,9,9693.418353,135907.5083,507.675,0
2025-03-01,display,google_ads,CMDSAMM-CID0031,Static,Campaign Slogan,Light,19,14,9,1104.246394,27348.78095,105.7047619,0
2025-03-01,display,google_ads,CMDSAMM-CID0032,Static,Campaign Slogan,Light,19,14,9,4658.966428,194377.7281,691.1953125,0
2025-03-01,display,google_ads,CMDSAMM-CID0033,Static,Campaign Slogan,Light,19,21,9,1045.622568,18082.7907,73.70077519,0
2025-03-01,display,google_ads,CMDSAMM-CID0034,Static,Campaign Slogan,Light,19,15,9,405.1986306,10615.24045,50.49438202,0
2025-03-01,display,google_ads,CMDSAMM-CID0035,Static,Campaign Slogan,Light,19,37,9,1063.234072,16121.21356,69.19322034,0
2025-03-01,display,google_ads,CMDSAMM-CID0036,Static,Campaign Slogan,Light,19,22,9,3265.240179,58757.09091,304.3454545,0
2025-03-01,display,google_ads,CMDSAMM-CID0037,Static,Campaign Slogan,Medium,19,24,9,5212.012149,34880.36364,152.6318182,0
2025-03-01,display,google_ads,CMDSAMM-CID0038,Static,Campaign Slogan,Dark,19,23,9,1900.509257,148423.135,334.55625,0
2025-03-01,display,google_ads,CMDSAMM-CID0039,Static,Campaign Slogan,Dark,19,24,9,2346.683917,38583.70526,146.4842105,0
2025-03-01,display,google_ads,CMDSAMM-CID0040,Static,Campaign Slogan,Dark,19,20,9,1797.043748,58306.13158,241.5276316,0
2025-03-01,display,google_ads,CMDSGRY-CID0001,Static,Product Name,Medium,9,30,9,793.9575265,20229.09189,66.59459459,0
2025-03-01,display,google_ads,CMDSGRY-CID0002,Static,Product Name,Light,9,31,9,470.5689673,12623.03636,49.19090909,0
2025-03-01,display,google_ads,CMDSGRY-CID0003,Static,Product Name,Medium,9,46,9,1187.852801,14867.53333,49.11666667,0
2025-03-01,display,google_ads,CMDSGRY-CID0004,Static,Product Name,Light,9,32,9,1244.499277,13490.6383,60.82553191,0
2025-03-01,display,google_ads,CMDSKOL-CID0001,Static,Product Detail,Light,12,24,9,631.35337,8671.6,35.875,0
2025-03-01,display,google_ads,CMDSKOL-CID0002,Static,Product Detail,Dark,12,26,9,534.8742306,7506.8,28.65882353,0
2025-03-01,display,google_ads,CMDSKOL-CID0003,Static,Product Detail,Dark,16,17,9,1564.505381,15228.75789,88.38421053,0
2025-03-01,display,google_ads,CMDSKOL-CID0004,Static,Product Detail,Dark,17,19,9,2019.749036,23956.1,150.9,0
2025-03-01,display,google_ads,CMDSKOL-CID0005,Static,Product Detail,Light,20,14,9,1195.670159,14936.74,51.59,0
2025-03-01,display,google_ads,CMDSKOL-CID0006,Static,Product Detail,Light,16,25,9,1304.775241,13520.12941,64.52352941,0
2025-03-01,display,google_ads,CMDSKOL-CID0007,Static,Product Detail,Light,20,18,9,764.90594,7912.52,46.2,0
2025-03-01,display,google_ads,CMDSKOL-CID0009,Static,Product Detail,Medium,13,21,9,5788.726023,63811.53333,247.3333333,0
2025-03-01,display,google_ads,CMDSKOL-CID0010,Static,Product Detail,Medium,17,12,9,2176.588135,33786.2,141.4,0
2025-03-01,display,google_ads,CMDSKOL-CID0012,Static,Product Detail,Medium,17,12,9,2687.592963,36224.4,194.8,0
2025-03-01,display,google_ads,CMDSKOL-CID0013,Static,Product Detail,Dark,16,21,9,847.105268,35570.64,173.04,0
2025-03-01,display,google_ads,CMDSKOL-CID0014,Static,Product Detail,Dark,16,11,9,6422.0821,55513.5,304.5,0
2025-03-01,display,google_ads,CMDSKOL-CID0016,Static,Product Detail,Light,16,13,9,14867.15083,199361.4986,837.9690141,0
2025-03-01,display,google_ads,CMDSKOL-CID0017,Static,Product Detail,Dark,16,13,9,5607.696807,97303.45882,319.8382353,0
2025-03-01,display,google_ads,CMDSKOL-CID0018,Static,Product Detail,Medium,16,19,9,7986.26157,80447.44928,301.8521739,0
2025-03-01,display,google_ads,CMDSMKS-CID3,Static,Product Detail,Light,16,27,9,1070.191653,12084.16364,64.08181818,0
2025-03-01,display,google_ads,CMDSMKS-CID4,Static,Product Detail,Medium,15,23,9,1136.87877,6022.333333,34.06666667,0
2025-03-01,display,google_ads,CMDSMKS-CID5,Static,Product Detail,Light,18,19,9,104.6018686,4609.2,25.6,0
2025-03-01,display,google_ads,CMDSMKS-CID7,Static,Product Detail,Medium,19,21,9,100.9375,4828.6,23.45,0
2025-03-01,display,google_ads,CMDSMKS-CID8,Static,Product Detail,Light,16,21,9,108.6713538,8604.05,23.3625,0
2025-03-01,display,google_ads,CMDSPMM-CID1,Static,Product Detail,Light,15,19,5,182.67211,6820.8,42.7,0
2025-03-01,display,google_ads,CMDSPMM-CID10,Static,Product Detail,Light,20,20,5,2712.898776,51345.06829,172.302439,0
2025-03-01,display,google_ads,CMDSPMM-CID11,Static,Product Detail,Light,16,14,5,1196.769847,129265.5814,305.0697674,0
2025-03-01,display,google_ads,CMDSPMM-CID4,Static,Product Detail,Light,19,29,5,1212.415588,14572.83333,92.45833333,0
2025-03-01,display,google_ads,CMDSPMM-CID6,Static,Product Detail,Medium,18,22,5,3839.304425,164758.3897,467.5102564,0
2025-03-01,display,google_ads,CMDSPMM-CID8,Static,Product Detail,Light,16,27,5,3311.948214,21452.93333,127.2,0
2025-03-01,display,google_ads,CMDSPMM-CID9,Static,Product Detail,Light,20,20,5,870.805264,10200.4,42.98,0
2025-03-01,display,google_ads,CMDSSTR-CID1,Static,Product Detail,Medium,16,20,9,2471.179377,24183.82703,97.31891892,0
2025-03-01,display,google_ads,CMDSSTR-CID10,Static,Product Detail,Light,12,28,9,3545.524323,163043.4458,421.44375,0
2025-03-01,display,google_ads,CMDSSTR-CID12,Static,Product Detail,Light,21,13,9,791.6395423,51377.06,164.92,0
2025-03-01,display,google_ads,CMDSSTR-CID14,Static,Product Detail,Light,16,21,9,2178.015132,35888.83934,180.4622951,0
2025-03-01,display,google_ads,CMDSSTR-CID15,Static,Product Detail,Light,21,31,9,1167.882476,30153.41,91.9275,0
2025-03-01,display,google_ads,CMDSSTR-CID17,Static,Product Detail,Light,13,16,9,5773.25793,73469.48354,233.9772152,0
2025-03-01,display,google_ads,CMDSSTR-CID18,Static,Product Detail,Light,11,22,9,4182.063696,57973.27835,286.2061856,0
2025-03-01,display,google_ads,CMDSSTR-CID2,Static,Product Detail,Light,12,13,9,2789.946813,34223.6,132.7142857,0
2025-03-01,display,google_ads,CMDSSTR-CID3,Static,Product Detail,Light,17,22,9,2743.370302,298755.1,951.0666667,0
2025-03-01,display,google_ads,CMDSSTR-CID4,Static,Product Detail,Light,17,17,9,871.4209774,84063.91304,221.4434783,0
2025-03-01,display,google_ads,CMDSSTR-CID5,Static,Product Detail,Light,16,13,9,12806.32484,420326.4674,941.2404494,0
2025-03-01,display,google_ads,CMDSSTR-CID6,Static,Product Detail,Light,19,28,9,1231.143643,63400.756,145.32,0
2025-03-01,display,google_ads,CMDSSTR-CID9,Static,Product Detail,Light,19,18,9,1013.804284,21811.00971,95.13203883,0
2025-03-01,display,google_ads,CMDSTEC-CID3,Static,Product Detail,Light,22,19,5,278.4437475,7407.75,45.675,0
2025-03-01,display,google_ads,CMDSTEC-CID7,Static,Product Detail,Light,16,27,5,392.3608025,9490.366667,35.99166667,0
2025-03-01,display,google_ads,CMDSTEC-CID8,Static,Product Detail,Light,14,15,5,102.26658,5675.133333,29.4,0
2025-03-01,display,google_ads,CMDSWIL-CID0001,Static,Product Detail,Dark,9,16,9,424.545576,10129.84,59.08,0
2025-03-01,display,google_ads,CMDSWIL-CID0002,Static,Product Detail,Dark,15,17,9,394.191384,7745.92,45.36,0
2025-03-01,display,google_ads,CMDSWIL-CID0003,Static,Product Detail,Dark,13,17,9,4629.964418,37927.03158,83.77894737,0
2025-03-01,display,google_ads,CMDSWIL-CID0004,Static,Product Detail,Dark,14,25,9,896.6545286,9186.6,40.4,0
2025-03-01,display,google_ads,CMDSWIL-CID0005,Static,Product Detail,Dark,16,16,9,483.2345022,12584.13333,65.48888889,0
2025-03-01,display,google_ads,CMDSWIL-CID0006,Static,Product Detail,Dark,14,16,9,374.568755,10710.7,76.65,0
2025-03-01,display,google_ads,CMDSWIL-CID0010,Static,Product Detail,Light,19,19,9,2239.39528,21309.4,98.7,0
2025-03-01,display,google_ads,CMDSWIL-CID0011,Static,Product Detail,Light,21,25,9,1230.515356,39879.84,153.72,0
2025-03-01,display,google_ads,CMDSWIL-CID0012,Static,Product Detail,Light,13,27,9,3986.70922,28107.8,120.4,0
2025-03-01,paid_social,meta,CMDSABH-CID0001,Static,Campaign Slogan,Light,19,27,9,1658.241304,26568.31739,89.84347826,227.5082697
2025-03-01,paid_social,meta,CMDSABH-CID0002,Static,Campaign Slogan,Light,22,24,9,3572.777778,41639.04889,137.9777778,442.1759452
2025-03-01,paid_social,meta,CMDSABH-CID0003,15s,Campaign Slogan,Light,29,55,3,3109.502857,21658,21.64,0
2025-03-01,paid_social,meta,CMDSABH-CID0003,Static,Campaign Slogan,Light,22,19,9,3109.502857,21658,21.64,0
2025-03-01,paid_social,meta,CMDSABH-CID0004,Static,Campaign Slogan,Light,27,24,9,5842.375,137648.7389,804.125,3771.387221
2025-03-01,paid_social,meta,CMDSADY-CID0001,10s,Campaign Slogan,Dark,5,42,3,9231.09796,250740.3143,975.9285714,3291.129024
2025-03-01,paid_social,meta,CMDSADY-CID0001,Static,Campaign Slogan,Dark,5,42,9,9231.09796,250740.3143,975.9285714,3291.129024
2025-03-01,paid_social,meta,CMDSADY-CID0002,10s,Campaign Slogan,Dark,5,41,3,1673.054922,44965.17098,479.3658031,1089.736649
2025-03-01,paid_social,meta,CMDSADY-CID0002,Static,Campaign Slogan,Dark,5,41,9,1673.054922,44965.17098,479.3658031,1089.736649
2025-03-01,paid_social,meta,CMDSADY-CID0003,10s,Campaign Slogan,Dark,5,37,3,2531.678313,52330.75181,249.7060241,542.606278
2025-03-01,paid_social,meta,CMDSADY-CID0003,Static,Campaign Slogan,Dark,5,37,9,2531.678313,52330.75181,249.7060241,542.606278
2025-03-01,paid_social,meta,CMDSADY-CID0004,Static,Campaign Slogan,Dark,5,41,9,4004.85122,82311.94146,538.6243902,2219.373222
2025-03-01,paid_social,meta,CMDSAMM-CID0001,Static,Campaign Slogan,Light,19,14,3,488.2129032,27041.49677,17.38709677,79.23368665
2025-03-01,paid_social,meta,CMDSAMM-CID0002,Static,Campaign Slogan,Light,19,14,3,289.685715,15211.1,10.6,0
2025-03-01,paid_social,meta,CMDSAMM-CID0003,Static,Campaign Slogan,Light,19,21,3,315.826668,17421.13333,9.006666667,0
2025-03-01,paid_social,meta,CMDSAMM-CID0004,Static,Campaign Slogan,Light,19,15,3,314.0333333,17197.52222,9.372222222,0
2025-03-01,paid_social,meta,CMDSAMM-CID0005,Static,Campaign Slogan,Light,19,37,3,481.1272727,27495.23636,14.55151515,0
2025-03-01,paid_social,meta,CMDSAMM-CID0006,Static,Campaign Slogan,Light,19,22,3,383.9357143,20556.7,15.1,0
